Author,Titulo,Review,OrigenAutor,FechaOpinion,FechaEstadia
,Mucho frío,"El punto aquí es ir a ver a las luciérnagas en la noche en medio del bosque en un cerrito, todo es increíble mientras vayas preparado al 100, desde donde dormir, mucha ropa de repuesto y caliente, impermeables, comida, auto y paciencia. A mi y a mis amigos se nos ocurrió la idea de acampar, así que nos preparamos para un camping cualquiera, nos pasó de todo. Fuimos casi a fin de temporada, medio llovió, no vimos muchas luciérnagas, el agua se metió a las casas de campaña, un perro se comió nuestra comida (no es broma), nuestras cobijas y ropa se mojaron, había mucha gente y estuvimos de más en el bosque muriendo de frío, toda la leña estaba mojada y no pudimos hacer fogata. Mi consejo es ir a principio de temporada y hospedarse en Tlaxcala o tomar un tour, Nanacamilpa está como a 40 min de la Ciudad de Tlaxcala y creo que hay muy pocas opciones de hospedaje, en definitiva no acampen, hace un frío de los mil demonios. Las opciones de transporte público son pocas y tardan mucho. No lo recomiendo para personas de la tercera edad y niños, el bosque es oscuro y resbaladizo, los niños lloran y eso afecta para que salgan las luciérnagas. Debo especificar que pagamos por acampar en una zona especial de camping y el tour al bosque está como en $100 (peso mexicano), lo puedes tomar en muchos lados, como hay mucha gente a fin de temporada, literal hay tráfico para subir y bajar el cerrito, el paso es angosto y oscuro, entonces la gente no puede ver dónde pisa y todo se hace lentísimo. De las cosas buenas es que de día la vista es espectacular, tiene una vista envidiable a las volcanes, prueben las nieves de limón en el centro, les ponen chile y no sé que más pero son deliciosas. ","Ciudad de México, México",24 de enero de 2017,ago de 2016
,Increible experiencia!,"Una experiencia increible para toda la familia, complicado para gente mayor debido a la dificultad para caminar durante la noche ya que no son permitadas lamparas y el camino es complicado, hicimos un dia de campo increible.","Zumpango, México",2 de enero de 2017,jul de 2016
,"Fantástico lugar, mágia por todos lados","Fui a conocer el Santuario de las luciernagas en Nanacamilpa. Según las referencias, SANTA CLARA es el mejor lugar para hacer el recorrido y nada puede describir mejor el lugar que la palabra MAGIA. Yo fui a celebrar mi cumple en el mes de junio de 2016. La llegada está complicada porque las indicaciones no son claras, pero llegando a Nanacamilpa se recorre todo el pueblo hasta llegar a la laguna e inicia el bosque. De ahi parece que se ha llegado pero para llegar a Santa Clara se toma el camino de terracería (ese que parece que ya no se puede pasar pero resulta que si) hasta el mero final. Pasé por varios santuarios hasta que llegué al que yo buscaba. El servicio es genial, las personas encargadas tienen una gran actitud de servicio, contestaron todas mis preguntas paranóicas (soy chilanga) por el tema de la acampada y los señores fueron los mas pacientes y amables. El área de acampado está en medio del bosque, de verdad que esta ha sido una de las mejores experiencias porque la única luz es la de las estrellas y con la fogata al lado, todo se vuelve tan armonioso. El tour para adentrarse al bosque lo guian los locatarios y es un paseo que inicia pidiendo permiso a los guardianes del bosque, es importante ser silencioso en todo momento y mantenerse en la línea porque es muy fácil perderse en el bosque. Las luciernagas en su habitat natural ofrecen un espectaculo maravilloso de luz. El bosque parece un gran arbol de navidad  con millones de lucecitas encendiendo y apagando al mismo tiempo. No puedes tomar fotos con flash ni hacer ningun tipo de ruido. El recorrido dura al rededor de 40 minutos, algo que me pareció poco tiempo pero en el estricto sentido de cuidar a las luciernagas y no cansarlas tanto me parece justo. Al siguiente dia puedes ir a dar un paseo en el hermoso sendero del bosque. NO dudes en ir, yo recomiendo totalmente este lugar. Es realmente relajante, liberador, tranquilo y esta cuidado con mucho amor.","Ciudad de México, México",23 de noviembre de 2016,jun de 2016
,"luciernagas, vida del bosque","Un medio de calma y vida que rodea a quien se encuentre en el bosque en ese momento. Es maravilloso sentir esa tranquilidad estando con aquellos pequeños insectos tan delicados y frágiles, pero llenos de luz.Realmente es como estar en medio de un árbol de navidad gigantesco lleno de luces, cuya melodía es el silencio del bosque y el viento, que te permiten estar en armonía con todo el habitad.","Apizaco, México",19 de noviembre de 2016,ago de 2016
,Luciérnagas ,"Lugar para ver luciérnagas y caminar, no apto para gente mayor ya que se tiene que caminar por lugares boscosos para buscar a los insectos por la tarde- noche",,16 de noviembre de 2016,jul de 2016
,Unión y magia con la belleza natural,"Estar en sintonia con la majestuosidad del medio ambiente, en un espacio maravilloso, escuchando las aves, respirando aire puro y sintiendote parte de realmente algo importante, entonces es el lugar ideal para visitar, para encontrarte contigo y disfrutar lo maravilloso que es vivir.","Villahermosa, México",16 de noviembre de 2016,dic de 2015
,impresionante,"tan solo llegar es una experiencia agradable ya que te permite dar la vuelta en el cerro, caminar por los jardines o comer algo en su restaurante. ya que cae la noche es cuando empieza una de las experiencias mas agradables que he tenido. todo a tu alrededor se iluminara con las luces de las luciernagas que estan por doquier. los guias arman grupos y te cuentan leyendas del lugar. te recomiendo te unas a un grupo pequeño para que puedas escuchar las explicaciones del guia sin problema. si vas con niños pequeños o adultos mayores se hace un poco dificil el recorrido porque al caer la noche es todo obscuro y es facil caerse o resvalarse. ",,22 de octubre de 2016,ago de 2016
,Gran espectáculo,"Es un gran espectáculo natural, solo debes ir muy bien abrigado, llevar un buen impermeables, porque llueve bastante y muchas ganas de observar con los ojos. No permiten tomar fotos de ningún tipo",,18 de octubre de 2016,jul de 2016
,Un espectáculo de la naturaleza,"Es un espectáculo que te deja sin palabras, afortunadamente me tocó un día en el que hubo una pequeña llovizna por la tarde y al obscurecer hubo un enorme numero de luciérnagas en su ritual de apareamiento, es increíble ser un espectador de tan bello espectáculo, una experiencia muy recomendable para cualquier persona y para cualquier bolsillo ya que se pueden tomar tours completos que incluyen paseos por diferentes lugares de Tlaxcala, se puede llegar a acampar al bosque o bien se puede solo llegar en auto a ver el espectáculo por lo cual cobran entre 100 y 250 pesos por persona dependiendo del campamento.","Toluca, México",10 de octubre de 2016,jul de 2016
,Naturalmente agradable.,"La experiencia de acampar responsablemente en ese bosque durante la temporada de luciérnagas es verdaderamente especial. La lluvia sin rayos y no tan intensa SÍ favorece completamente el avistamiento. Recomendable es,asistir entre los meses de junio y julio,hacer previa reservación,llevar ropa impermeable y abrigadora. Si no cuentan con equipo de camping,¡allá rentan (incluso asadores)Tip: sí se puede llevar comida,solo cuidemos el medio ambiente :)Costo total aprox p/p: $700 (en auto+camping rentado+recorrido)","San Francisco del Rincón, México",21 de septiembre de 2016,jul de 2016
,Magico,Es una experiencia muy buen por desgracia yo fui en un día lluvioso así que siento que no hubo tantas luciérnagas pero la experiencia es magica y relajante te sientes en contacto con la naturaleza,"Ciudad de México, México",16 de septiembre de 2016,oct de 2015
,Visita al santuario de las luciérnagas ,"En mi opinión no es una visita recomendada para niños de 10 años y menores, ya que el recorrido a pie es de 1 a 2 km por un sendero semi rocoso en total obscuridad y solo dura 1hora promedio el alistamiento masivo.Yo la pase increíble junto a mi pareja ya que el plan no era ni acampar ni quedarnos por sus alrededores más tiempo.",,1 de septiembre de 2016,sept de 2016
,Un bosque encantado con luciérnagas,"El lugar es de lo más tranquilo. En medio de un bosque. Nosotros fuimos el fin de semana del 13 de agosto; era el último fin de semana de avistamiento de luciérnagas. Vimos bastantes, aunque a decir de los mismos guías, a mediados de julio hay muchas más. También nos comentaron que en esta época del año, por ser menos las luciérnagas, el paseo dura una hora; en julio puede durar hasta dos. Por otro lado, no nos llovió, lo cual hizo que el frío no fuera tanto y el paseo más tranquilo. La caminata es a través del bosque, por veredas, a oscuras. Nos tocó la luna en cuarto creciente, lo cual también fue muy bueno, ya que nos comentaron que en luna llena no salen tanto las luciérnagas; pero con la poquita luz que daba alcanzábamos a ver bastante bien. Los guías son muy amables y explican muchas cosas.Yo sólo tendría dos peticiones al público: ¡no lleven a niños con tenis de los que tienen luces! ¡Las luces espantan a las luciérnagas! Y por favor ¡no tiren basura en el bosque!","Ciudad de México, México",31 de agosto de 2016,ago de 2016
,"Luciernagas en Tlaxacala, un regalo de la naturaleza","la ultima semana de Junio fui con mis hijas a ""explorar"" un Santuario de Luciernagas en Tlaxcala que esta a 2.5-3 horas de la CDMX....No tomamos ningún tour y viajamos directos desde CDMX.  Recomendaciones:  El periodo de avistamiento de Luciernagas es muy corto solo 6-7 semanas (Fines de Junio a Mediados de Agosto); para entrar al santuario solo lo haces a través de guias autorizados copn un costo de 250$; Me recomendaron NO IR en sábado y domingo ya que habria mucha gente; asi que fuimos un Viernes...Y HABIA mucha gente!!!  Entramos al santuario antes de las 7PM y el recorrido empieza 8-830, en ese inter te comes unas quekas o café o tamales con atole que venden en la ""base""... fue maravilloso ver las ""lucecitas"" que se prenden y apagan en los claros del bosque y entre los arboles y la paz y serenidad de caminar en el bosque en la obscuridad y pisando una alfombra de hojas (agujas) de pino... fue maravilloso!!!... Salimos como 10-1030 del santuario y previo hicimos reservación de hotel en Tlaxcala adonde llegamos cerca de media noche!!!TOTALMENTE recomendable ""vivir"" esta experiencia como citadinos que no tenemos la fortuna de gozar de los regalos de la naturaleza...y esta a menos de 3 horas!!! Lo malo es que no puedes tomar fotografias!!! pero son imágenes que se te quedan de por vida.","Ciudad de México, México",31 de agosto de 2016,jun de 2016
,Increíble lugar,"En junio viajé en un grupo de Aventureros por Naturaleza. Salimos de Guadalajara y el viaje incluía la visita a varios lugares: Puebla, el Santuario de las Luciérnagas y Huamantla.Cada parada fue padrísima, visitar y vivir el espectáculo de las luciérnagas en el bosque fue maravilloso.Finalmente visitamos Huamantla, que precisamente iniciaban ese día sus fiestas de la Huamantlada, recorrimos el museo del Títere y vivimos su fiesta.Han sido de los mejores viajes que he realizado!Si tienen oportunidad de viajar con la gente de Aventureros por naturaleza, no la dejen pasar. Excelentes recorridos, super buen servicio y el staff es servicial y están al pendiente de los detalles en todo momento.Como plus, nos regalaron una memoria fotográfica profesional de todos los momentos del viaje!","Guadalajara, México",26 de agosto de 2016,jul de 2016
,Recomendable,"A pesar del clima fue una experiencia increible, gracias a la empresa Oactli, aunque les falta un poco de organizacion la verdad se portaron increible, nos esperaron, probamos el pulque y al aguamiel y eso si una comida riquisima. Si tienen oportunidad de ir no duden, no se arrepentiran.",,25 de agosto de 2016,jul de 2016
,No se dejen sorprender,"La experiencia de visitar el santuario es única y vale mucho la pena, aunque esta sujeta a las condiciones del clima. En mi caso se contrato un guía  desde Tlaxcala quien pasándose de vivo nos cobro 130 por persona a cada uno del grupo para entrar al santuario , el detalle estuvo en que la taquilla esta un poco escondida y no la vimos sino hasta que terminamos el recorrido, el costo real es de $100 los fines de semana y 80 entre semana, al final nos regresaron el dinero y todo en paz , pero mi consejo es que no se dejen sorprender, se dirijan a la taquilla y eviten intermediarios, ademas que para llegar es fácil y hay señalamientos .","Celaya, México",24 de agosto de 2016,ago de 2016
,Inolvidable,"Es un lugar sin igual, cuenta con todos los servicios y es el escenario de uno de los espectaculos mas bonitos. vale mucho la pena el camino y el costo",,24 de agosto de 2016,jul de 2016
,Caminata de ensueño,"Es una experiencia increíble, el santuario muy bien cuidado y todos muy amables. Aunque es un lugar lluvioso el día que fui nos tocó un clima muy tranquilo. Un recorrido no apto para quien no está acostumbrado al silencio. Al finalizar el recorrido nos tocaron unas fogatas deliciosas para calentarse y quemar unos bombones. La comida del lugar es deliciosa. Cabe agregar que los baños están limpios.",D.F.,24 de agosto de 2016,ago de 2016
,Mágico,"Todo el trayecto es recomendable con un guía, de esta manera le sacas todo el provecho al hermoso lugar, sus leyendas y atajos increíbles, el regreso es de noche, a pie y sin luz para no espantar y poder disfrutar de la hermosa vista llena de lucecitas de luciérnagas. Se recomienda no usar repelente de mosquitos debido a que pones en peligro a las luciérnagas, finales de julio y agosto mejor temporada para visitar.",,23 de agosto de 2016,ago de 2016
,Un lugar increíble,"Caminar por una completa oscuridad entre árboles enormes, y no viendo otra cosa más que Luciérnagas que encienden y apagan su luz en un ritual increíble, es por lo que vale cada segundo que pasas en ese lugar.Antes de oscurecer y emprender el camino hacia el bosque, puedes cenar en alguno de los puestos que hay en el lugar (no es caro) y/o comprar algún recuerdo, así como disfrutar de un paisaje totalmente verde.Lo único ""malo"", es que por ser un lugar protegido, no te dejan tomar fotos,ya que la luz molesta las Luciérnagas, pero aún así, la experiencia vivida es inigualable.","Morelia, México",20 de agosto de 2016,ago de 2016
,Hermosa experiencia,"A pesar de que lleganos fuera de temporada y estaba lloviendo logramos ver varias luciérnagas, es algo muy lindo, los lugareños llegaron alrededor de las 7:30 para ofrecer su servicio de guia","Ciudad de México, México",20 de agosto de 2016,ago de 2016
,Gran,"La visita a las luciérnagas woods es obligada si visita Tlaxcala. No recomiendo ir por su cuenta a una agencia de certificación. Si, pero el tour los precios considerablemente. subir Evitar contratar guías individuales como usted puede correr en una estafa.No se olvide de tomar su chaqueta y impermeables.","Valle de Bravo, México",17 de agosto de 2016,jul de 2016
,Caminata Fascinante,Un lugar que en cuantoObscurece inicia el bello baile de las luciérnagas las cuales generan  recuerdos para los que tuvimos oportunidad de conocerlas en la infancia los guías muy aplicados y el servicios de café y pan muy rico ! ,"Ciudad de México, México",15 de agosto de 2016,ago de 2016
,La experiencia es mucho mejor que las fotos,"Soy del estado y es mejor decirles que las fotos que se muestran no son como en realidad se aprecian, es mil veces mejor verlas por tu propia cuenta. Hay muchos santuarios que se han abierto gracias a la demanda y al numero de visitantes que están llegando, esta actividad es solo para un determinado tiempo el año, las mejores condiciones para ver mayor luciérnagas es cuando hay lluvia ligera, estas solo se ven en mayor cantidad a partir de las 8 de la noche y pasan por diferentes fases, en una de ellas se alcanzan a sincronizar todas entre si para encender sus luces en todo el bosque. Es importante saber que es una zona natural y que cosas como el ruido y la luz hacen que disminuyan o huyan del lugar y no enciendan sus luces, los recorridos son en la noche sin mucha luz por lo cual es mejor llevar ropa adecuada y calzado que soporte el suelo húmedo y en caso de lluvia que peda aguantar. lo recomandable es que no lleven niños, muchas veces por llevarlos en la noche suele ser algo peligroso y ademas de que suele incomodar a la gente o grupo que no se disfrute de la misma manera el recorrido. sin duda es uno de los pocos lugares  en el mundo donde hay este tipo de espectáculos naturales que son inolvidables, y bueno por ultimo la salida es después de la hora de avistamiento por lo cual se tiene que conducir de noche y con algo de precaución","Tlaxcala, México",15 de agosto de 2016,jul de 2016
,Increíble aún existen las luciérnagas ,"No en todos los ranchos existe un control para el alistamiento de la luciérnaga, sin embargo al lugar que fui administrado por un mvz, el lugar llamado tlaxcaluz fue increíble. Volver el año entrante al mismo lugar.","Guadalajara, México",14 de agosto de 2016,jul de 2016
,Mágico e inolvidable,"Nos trajeron al santuario por un amigo de mi marido, que había estado en dos ocasiones anteriores. Fuimos a mediados de la semana el 20 de julio. Es bastante aislada y el terreno es peligroso en los coches (y pasajeros). Hay diferentes aparcamientos donde se puede aparcar y la entrada que se paga varía de acuerdo a lo lejos caminar hasta llegar al santuario. Puede costar entre 150 y 200 pesos cada uno. Aparcamos cerca, así que pagamos más. (recuerda que tienes que caminar de vuelta a su coche en la oscuridad después de la visita - 2 km). Esta tarifa incluye el chocolate caliente y un ""pan dulce"" concha/cada después de la caminata en el bosque. Tienes que llegar temprano antes de cerrar las puertas de entrada. Gente comienza reunión y comer en el restaurante/balancearse en el columpio hasta las guías aparecen alrededor de las 20.00 horas y los grupos se forman. Hay caminos diferentes a través del bosque adecuado para diferentes grupos: familias con niños, personas, etc., excursionistas experimentados propia y grupos seleccionados para ir con cada una de las guías se formaron 7/8 bastante rápidamente. Estaba empezando a anochecer cuando el grupo de los 12 de nosotros en el bosque con nuestro guía joven. Dio explicaciones, fuimos hasta que oscureciera pitch y nos dijeron ser silencioso y no usar luces de nuestros teléfonos o usar parpadea para tomar fotos. En primer lugar, vimos las luces parpadeantes luciérnagas y parpadear suavemente alrededor de nosotros. Entonces, ya que avanzó en lo profundo de la selva vimos grupos de luciérnagas palpitante como un latido, como estaban en una conversación con la otra! Espectacular! El camino de vuelta bajando por la oscuridad en terrenos irregulares, daba miedo. Hubiera sido fácil llegar separada de su grupo o toque su tobillo ya que no podía ver donde estaban poniendo sus pies! Cuando la pareja en frente de nosotros paramos entré directamente a ellos! La mayoría de los visitantes parecía ser mexicano. En general, una muy mágico e inolvidable noche.",Dublin,13 de agosto de 2016,jul de 2016
,Experiencia inolvidable ,"Una experiencia mágica y inolvidable fue nuestra visita al santuario de las luciérnagas en Tlaxcala. Nosotros nos hospedamos en Villas del Bosque Santa Clara. Unas cabañas en medio del bosque, rústicos , ecológicos, bien mantenidos y limpios. Cuando hospedas en las cabañas incluye el tour para ver las luciérnagas en la noche. Las guías dan una buena explicación y es increíble estar en medio del bosque con miles de luciérnagas a tu alrededor. Recomiendo quedarte hospedada en los Cabañas , también cuando regresas de la caminata alrededor de las cabañas hay muchas luciérnagas y el bosque es espléndido. También existe la opción de tomar el tour nada más en la noche y no quedarte a dormir. Me gustó mucho que en Villas Santa Clara cuidan mucho el bosque y el medio ambiente. Hay guías que te pueden acompañar en el día a unas caminatas muy bonitas cerca de las cabañas. La comida no es tan buena en las cabañas. Fue lo único que no me gusto tanto. El desayuno y cena está sencillo pero bien. El personal es muy agradable y dispuesta a ayudar. En el pueblito cerca hay el restaurante Xolotongo, es pequeño pero agradable donde  se puede comer,con una carta reducido pero rico. También organizan caminatas con Guia para ver las luciérnagas ( el Pósito). Una experiencia muy bonito, los guías muy buenos. Te llevan en pequeños grupos adentro el bosque y te sientan para ver las luciérnagas. Nosotros nos quedamos día noches así que hicimos 2  avistamientos  de luciérnagas, de las cabañas Santa Clara y del Posito. Los dos muy recomendables. Si vienes con niños chicos el de Santa Clara es más recomendable porque los senderos son más amplios y la caminata más corto. Para una experiencia más aventurosa recomiendo El Posito. Ahí te llevan por senderos más pequeños más adentro el bosque y te quedas más tiempo viendo las luciérnagas.Seguramente regresaré algún día porque fue una experiencia hermosa!!",,10 de agosto de 2016,jul de 2016
,"No se ve como en las fotos, pero vale la pena","Recomiendo llevar impermeable y zapatos cómodos anti derrapantes, se camina aproximadamente 40 minutos para llegar al santuario (no permiten acceso a autobuses). El avistamiento dura 1 hora y se requiere silencio (por lo que si llevan niños o enfermos de tos les será muy incómodo). Si es viable para personas de la tercera edad aunque estarán de pie. No hay tantas luciérnagas como en las fotos que promocionan pero es un espectaculo natural increíble.","Ciudad de México, México",10 de agosto de 2016,jul de 2016
,¡¡Excelente opción!!,"Me hospede en Tlaxcala y tome un tour, visitando la ruta del pulque y cerrando en el Santuario. Experiencia inolvidable.",,9 de agosto de 2016,ago de 2016
,Cuento de hadas ¡¡,"Maravilloso y que con gusto repetiré el próximo año con más familiares.visite el eco Piedra Canteada que cuenta con cabañas y zona de acampar. Las cabañas tienen alta demanda por lo que lo ideal es reservar con muuucha anticipación. Nosotros acampamos  y las instalaciones están limpias, seguras lindas; tiene paisajes increíbles.Es época de lluvia y frio por lo que deben ir super preparados, zapatos para lluvia, impermeables cobijas sleeping lámparas solo para el área de campamentos.Si el clima lo permite podrán hacer fogata en la noche. Pueden llevar comida para preparar ya que hay asadores pero si lo prefieren cuentan con cafetería y algunos puestos donde pueden encontrar impermeables y cobijas por si les falta o se les olvidaron. La magia comienza a las 8pm cuando se va oscureciendo al mismo tiempo que comienzas a notar las chispas de luz. El recorrido dura aprox 45 min, donde te dan indicaciones de no hablar, gritar reírse, nada de lámparas, celulares, cámaras y mucho menos flash, esto con el fin de que puedas disfrutar el recorrido sin lastimar a estos bellos animalitos. Lo único que no me agrado es que el guía que nos toco . Carlos Rosales se notaba que no tenia experiencia pues no nos explicaba bien, con decirles que nos dijo que una vez que la luciérnaga hembra deja los huevecillos, estos tardan 2 años en que salga la larva. De regreso del recorrido fu complicado por que no vez nada, da cierto temor de caerte o de encontrarte algo terrorífico jeje. Nuestro guía nos dejo un momento solos para ir a ver a otro grupo y pretendía dejarnos ahí esperando mientras el iba a buscar a otro grupo que al parecer se había extraviado (esto ya no lo pudimos confirmar) y nos opusimos lo cual le ocasiono molestia, pero no nos queríamos arriesgar a perdernos o algo peor. íbamos con niños pequeños y a pesar del miedo de la oscuridad disfrutaron mucho el poder ver ese fabuloso espectáculo.Vale la pena quedarse a acampar. No dejen de  hacer este bello recorrido.La comida no es mala y el precio pues una quesadilla sencilla cuesta 20 pesos una botella de agua de 600 ml cuesta 15 pesos así que vallan preparados.","Ciudad de México, México",8 de agosto de 2016,jul de 2016
,excelente lugar,"Hermoso bosque, vale la pena la enlodada y la mojada por si esta lloviendo traer botas o zapato que se pueda mojar y no te traspase el agua. Respirar aire puro, conocer la vegetación olvidarse un poco del ruido de trafico y la contaminación.irse bien abrigados e impermeable. sobre todo respetar la naturaleza.","Zona Metropolitana de Guadalajara, México",8 de agosto de 2016,ago de 2016
,Experiencia de mascotas,"Si te encanta la naturaleza, esto es para ti. Estás en contacto con el bosque, la lluvia y las luciérnagas. Podríamos una buena cantidad de ellos. Prestar atención a las indicaciones de la guía, este es un pájaro endémico, ser responsable specie","Ciudad de México, México",8 de agosto de 2016,ago de 2016
,Un lugar mágico ,"Es un lugar maravilloso que desde el momento en el que se llega la naturaleza y los paisajes que se observan son simplemente increíbles, se debe ir listo para realizar una caminata pata llegar al lugar, bien preparados con impermeables y botas, ya que es un camino lleno de tierra y lodo si esque llueve. Sin duda alguna una experiencia que vale la pena vivir.",,8 de agosto de 2016,ago de 2016
,Un espectáculo increible,"La verdad tuvimos una muy grata experiencia en Piedra Cantada, desde que hicimos contacto directo con ellos, Nos dieron las indicaciones de ir bien abrigados y preparados por posible lluvia. Algo que afortunadamente no pasó. La comida y atención en el restaurante es muy buena. Nuestra guía la señorita Lady Morales, también muy profesional, atenta y nos llevó a un muy buen lugar para el avistamiento.El espectáculo realmente es único.La pasamos muy bien.",,6 de agosto de 2016,ago de 2016
,¡Muy lindo!,"Contactamos a la agencia México Viejo. Mucha atención, excelente relación precio y calidad. Tuvimos un maravilloso avistamiento. Mis hijos encantados. Volveremos sin duda. ","Texcoco, México",5 de agosto de 2016,jul de 2016
,BOnito pero muy frio,"Fuimos en un tour y no nos comentaron que hacia frio, esta muy bonito pero vimos pocas luciernagas y la verdad hace demaisado frio y nos toco lluvia por lo que no estuvimos muy agusto, recomiendo que vayan bien abrigados y con inmpermeables buenos ya que los que  venden ahí no sirven de nada","Puebla, México",3 de agosto de 2016,sept de 2015
,Una experiencia inolvidable,"Nosotros contratamos el servicio con CANTO DEL BOSQUE, desde que me puse en contacto con ellos fueron muy amables y resolvieron todas mis dudas, me enviaron la ubicacion de la oficina por whats up y no tuvimos ningun contratiempo para localizarla. El costo entre semana fue de 150.00 pesos por persona, los fines de semana cuesta 200.00De ahi nos dieron los boletos y la direccion para dirigirnos al bosque, el camino es rocoso y estaba lloviendo, por lo que si es importante ir en un vehículo adecuado (camioneta o auto no bajito y con buenas llantas) llegando al punto de reunión es una palapa muy amplia, con una vista increíble, hay antojitos tipo quesadillas, sopecitos, atole, tamales, dulces y refrescos todo con precios razonables. Si olvidaste tu impermeable también puedes comprar uno alla (ojo si es necesario llevar impermeable NO paraguas) salimos pasadas las 8, ya que aun no oscurecía, como llovio muy fuerte antes de salir y seguia chispeando cuando empezamos la caminata, pensamos que no veríamos muchas luciernagas, sin embargo nos toco un buen dia, vimos muchisimas! Es una experiencia que vale la pena vivir, rodeados de la naturaleza en silencio y con los sentidos bien abiertos. Definitivamente no lo recomiendo para ir con niños chiquitos, ya que es resbaloso, vas en total obscuridad y en silencio. Les recomiendo ir entre semana ya que hay mucho menos gente y vayan muy bien abrigados que baja mucho la temperatura por la noche.","Cuernavaca, México",3 de agosto de 2016,jul de 2016
,Avistamientos en Sta Clara,"Para nosotros fue un momento fabuloso, los niños emocionados hasta el pequeño de 3 años.. Sabes que vas a un paseo difícil, caminar en vereda y después de llover más probabilidades de disfrutarlo.. 40 mins espectaculares. Si se batalla pero no puedes traerlas a tu comodidad.. En Santa Clara, al final después de San Felipe Hidalgo, SI VALIÓ LA PENA Y EMPIEZAN POCAS, CIENTOS Y LUEGO MILES.. Tuvimos suerte ","Naucalpan de Juárez, México",2 de agosto de 2016,jul de 2016
,NO ES COMO LAS FOTOS,"Realmente ansiaba asistir al santuario, primer punto puedes llegar en carro aunque digan que es muy complicado, pero de preferencia debes tener los boletos de entrada antes; es muy importante que respetes a las luciérnagas, no luz, no celulares, ni agarrarlas, debes llevar zapato cómodo y ropa abrigadora no siempre llueve pero de preferencia llevar un impermeable  por si las dudas. Honestamente el espectáculo natural que las luciérnagas, no es como las fotos promocionales en cuanto a cantidad y luminosidad, sin embargo, no decepciona.","Ciudad de México, México",2 de agosto de 2016,ago de 2016
,Visita con mis nietas,"la verdad es muy emocionante el acudir a este santuario, pero hay cosas que no me parecieron el avistamiento nos toco ver muy pocas luciernagas, pues con el grupo que nos toco y el guia no previno a las personas de apagar sus celulares, de guardar silencio ya que las luciernagas como cualquier otro insecto no tolera los ruidos y se espanta y se esconde, hay poca luz y los pequeños se asustan en la obscuridad, demasiada gente vendiendo comida y suovenirs, pero impresionante no  tanto o por lo menos el día que nos toco ir, habia un poco más de luciernagas a lo lejos a nivel de piso en vuelo muy pocas. influye mucho el clima si hace aire o si llueve, el mes mejor para ir es en Julio y agosto medio mes, de otra manera solo ir por la paz y relajamiento que produce la naturaleza eso hay que disfrutarlo","Tlaxcala, México",2 de agosto de 2016,jul de 2016
,La Soledad. Calpulalpan,"Definitivamente una grata experiencia. Es la segunda vez que visitamos este lugar con mi familia. El primer año éramos 17 perdonas y en esta ocasión 12 incluidos 3 niños pequeños de 5, 3 y 2 años. Nosotros no llegamos a Nanacamilpa. Visitamos un lugar muy cercano en Calpulalpan y de ahi en la comisaria preguntar por ""La Soledad"" que esta a solo 3 min en auto del centro de Calpulalpan. La historia del lugar es bella.Debo decir que el año pasado que acudimos realmente no estaban preparados para la atencion de las personas. Era una familia que ante las posibilidades ofrecian los servicios turisticos. Ellos sabian en donde se observaban las luciérnagas y se ofrecieron a llevarnos, la experiencia en el momento fue un poco desastrosa (recorrido de mas de 3 hrs por caminos improvisados.. Etc) aunque ahora la recordamos con agrado.Este año sin embargo decidimos repetir la experiencia. Conocimos por fuera el santuario en Nanacamilpa y las habitaciones que ofrecen, nos informamos sobre algunas malas experiencias en este lugar, asi que regresamos a ""La Soledad"". Fue impresionante ver como en el transcurso de un año mejoraron muchisimo. Es una casa linda con ambiente campirano. Es posible rentar habitaciones las cuales son en verdad impecables y pulcras o se puede acampar.El servicio incluye alimentos realmente deliciosos preparados en el momento. La atencion de los encargados no puede ser mejor, bastante serviciales y atentos a las necesidades de todos. El recorrido no es para nada pesado aproximadamente 20 minutos hasta el lugar, el tiempo que el grupo prefiera permanecer ahi y 20 min de regreso. Por la noche y al regreso a la casa se sirve la cena y es posible encender alguna fogata o continuar la convivencia.La estancia incluye dependiendo la hora de llegada: la comida, recorrido, cena, alojamiento y desayuno por un precio. bastante económico.","Ciudad de México, México",2 de agosto de 2016,ago de 2016
